participant,time_point,trans_dur,Source,Target
61,0.175,0.025000000000000022,A,B
61,0.375,0.025000000000000022,B,C
61,0.5750000000000001,0.025000000000000022,C,D
61,0.775,0.025000000000000022,D,E
61,0.975,0.025000000000000022,E,F
61,1.175,0.025000000000000133,F,G
61,1.375,0.02499999999999991,G,H
61,1.5750000000000002,0.02499999999999991,H,I
61,1.775,0.025000000000000133,I,J
61,1.975,0.02499999999999991,J,A
61,2.1750000000000003,0.02499999999999991,A,B
61,2.375,0.025000000000000355,B,C
61,2.575,0.02499999999999991,C,D
61,2.7750000000000004,0.02499999999999991,D,E
61,2.975,0.02499999999999991,E,F
61,3.1750000000000003,0.02499999999999991,F,G
61,3.375,0.025000000000000355,G,H
61,3.575,0.02499999999999991,H,I
61,3.775,0.02499999999999991,I,J
61,3.975,0.02499999999999991,J,A
61,4.175,0.025000000000000355,A,B
61,4.375,0.025000000000000355,B,C
61,4.575,0.025000000000000355,C,D
61,4.775,0.025000000000000355,D,E
61,4.9750000000000005,0.024999999999999467,E,F
61,5.175000000000001,0.024999999999999467,F,G
61,5.375,0.025000000000000355,G,H
61,5.575,0.025000000000000355,H,I
61,5.775,0.025000000000000355,I,J
61,5.9750000000000005,0.024999999999999467,J,A
61,6.175000000000001,0.024999999999999467,A,B
61,6.375,0.025000000000000355,B,C
61,6.575,0.025000000000000355,C,D
61,6.775,0.025000000000000355,D,E
61,6.9750000000000005,0.024999999999999467,E,F
61,7.175000000000001,0.024999999999999467,F,G
61,7.375,0.025000000000000355,G,H
61,7.575,0.024999999999999467,H,I
61,7.775,0.025000000000000355,I,J
61,7.975,0.025000000000000355,J,A
61,8.175,0.025000000000000355,A,B
61,8.375,0.025000000000000355,B,C
61,8.575000000000001,0.02499999999999858,C,D
61,8.775,0.025000000000000355,D,E
61,8.975,0.025000000000000355,E,F
61,9.175,0.02499999999999858,F,G
61,9.375,0.025000000000000355,G,H
61,9.575,0.025000000000000355,H,I
61,9.775,0.025000000000000355,I,J
61,9.975,0.025000000000000355,J,A
61,10.175,0.02499999999999858,A,B
61,10.375,0.025000000000000355,B,C
61,10.575,0.025000000000000355,C,D
61,10.775,0.025000000000000355,D,E
61,10.975,0.025000000000000355,E,F
61,11.175,0.02499999999999858,F,G
61,11.375,0.025000000000000355,G,H
61,11.575,0.025000000000000355,H,I
61,11.775,0.025000000000000355,I,J
61,11.975,0.025000000000000355,J,A
61,12.175,0.02499999999999858,A,B
61,12.375,0.025000000000000355,B,C
61,12.575,0.025000000000000355,C,D
61,12.775,0.025000000000000355,D,E
61,12.975,0.025000000000000355,E,F
61,13.175,0.02499999999999858,F,G
61,13.375,0.025000000000000355,G,H
61,13.575,0.025000000000000355,H,I
61,13.775,0.025000000000000355,I,J
61,13.975,0.025000000000000355,J,A
61,14.175,0.02499999999999858,A,B
61,14.375,0.025000000000000355,B,C
61,14.575,0.025000000000000355,C,D
61,14.775,0.025000000000000355,D,E
61,14.975,0.025000000000000355,E,F
61,15.175,0.02499999999999858,F,G
61,15.375,0.025000000000000355,G,H
61,15.575,0.025000000000000355,H,I
61,15.775,0.025000000000000355,I,J
61,15.975,0.025000000000000355,J,A
61,16.175,0.02499999999999858,A,B
61,16.375,0.02500000000000213,B,C
61,16.575,0.02500000000000213,C,D
61,16.775000000000002,0.02499999999999858,D,E
61,16.975,0.02499999999999858,E,F
61,17.175,0.02499999999999858,F,G
61,17.375,0.02500000000000213,G,H
61,17.575,0.02500000000000213,H,I
61,17.775000000000002,0.02499999999999858,I,J
61,17.975,0.02499999999999858,J,A
61,18.175,0.02499999999999858,A,B
61,18.375,0.02499999999999858,B,C
61,18.575,0.02500000000000213,C,D
61,18.775,0.02500000000000213,D,E
61,18.975,0.02499999999999858,E,F
61,19.175,0.02500000000000213,F,G
61,19.375,0.02499999999999858,G,H
61,19.575000000000003,0.02499999999999858,H,I
61,19.775,0.02500000000000213,I,J
61,19.975,0.02499999999999858,J,A
61,20.175,0.02500000000000213,A,B
61,20.375,0.02499999999999858,B,C
61,20.575000000000003,0.02499999999999858,C,D
61,20.775,0.02500000000000213,D,E
61,20.975,0.02499999999999858,E,F
61,21.175,0.02500000000000213,F,G
61,21.375,0.02499999999999858,G,H
61,21.575000000000003,0.02499999999999858,H,I
61,21.775,0.02500000000000213,I,J
61,21.975,0.02499999999999858,J,A
61,22.175,0.02500000000000213,A,B
61,22.375,0.02499999999999858,B,C
61,22.575000000000003,0.02499999999999858,C,D
61,22.775,0.02500000000000213,D,E
61,22.975,0.02499999999999858,E,F
61,23.175,0.02500000000000213,F,G
61,23.375,0.02499999999999858,G,H
61,23.575000000000003,0.02499999999999858,H,I
61,23.775,0.02500000000000213,I,J
61,23.975,0.02499999999999858,J,A
61,24.175,0.02500000000000213,A,B
61,24.375,0.02499999999999858,B,C
61,24.575000000000003,0.02499999999999858,C,D
61,24.775,0.02500000000000213,D,E
61,24.975,0.02499999999999858,E,F
61,25.175,0.02500000000000213,F,G
61,25.375,0.02499999999999858,G,H
61,25.575000000000003,0.02499999999999858,H,I
61,25.775,0.02500000000000213,I,J
61,25.975,0.02499999999999858,J,A
61,26.175,0.02500000000000213,A,B
61,26.375,0.02499999999999858,B,C
61,26.575000000000003,0.02499999999999858,C,D
61,26.775,0.02500000000000213,D,E
61,26.975,0.02499999999999858,E,F
61,27.175,0.02500000000000213,F,G
61,27.375,0.02499999999999858,G,H
61,27.575000000000003,0.02499999999999858,H,I
61,27.775,0.02500000000000213,I,J
61,27.975,0.02499999999999858,J,A
61,28.175,0.02500000000000213,A,B
61,28.375,0.02499999999999858,B,C
61,28.575000000000003,0.02499999999999858,C,D
61,28.775,0.02500000000000213,D,E
61,28.975,0.02499999999999858,E,F
61,29.175,0.02500000000000213,F,G
61,29.375,0.02499999999999858,G,H
61,29.575000000000003,0.02499999999999858,H,I
61,29.775,0.02500000000000213,I,J
61,29.975,0.02499999999999858,J,A
61,30.175,0.02500000000000213,A,B
61,30.375,0.02499999999999858,B,C
61,30.575000000000003,0.02499999999999858,C,D
61,30.775,0.02500000000000213,D,E
61,30.975,0.02499999999999858,E,F
61,31.175,0.02500000000000213,F,G
61,31.375,0.02499999999999858,G,H
61,31.575000000000003,0.02499999999999858,H,I
61,31.775,0.02500000000000213,I,J
61,31.975,0.02499999999999858,J,A
61,32.175000000000004,0.02499999999999858,A,B
61,32.375,0.02499999999999858,B,C
61,32.575,0.02499999999999858,C,D
61,32.775,0.025000000000005684,D,E
61,32.975,0.02499999999999858,E,F
61,33.175000000000004,0.02499999999999858,F,G
61,33.375,0.02499999999999858,G,H
61,33.575,0.02499999999999858,H,I
61,33.775,0.025000000000005684,I,J
61,33.975,0.02499999999999858,J,A
61,34.175000000000004,0.02499999999999858,A,B
61,34.375,0.02499999999999858,B,C
61,34.575,0.02499999999999858,C,D
61,34.775,0.025000000000005684,D,E
61,34.975,0.02499999999999858,E,F
61,35.175000000000004,0.02499999999999858,F,G
61,35.375,0.02499999999999858,G,H
61,35.575,0.02499999999999858,H,I
61,35.775,0.025000000000005684,I,J
