participant,time_point,trans_dur,Source,Target
11,0.175,0.025000000000000022,A,B
11,0.375,0.025000000000000022,B,C
11,0.5750000000000001,0.025000000000000022,C,D
11,0.775,0.025000000000000022,D,E
11,0.975,0.025000000000000022,E,F
11,1.175,0.025000000000000133,F,G
11,1.375,0.02499999999999991,G,H
11,1.5750000000000002,0.02499999999999991,H,I
11,1.775,0.025000000000000133,I,J
11,1.975,0.02499999999999991,J,A
11,2.1750000000000003,0.02499999999999991,A,B
11,2.375,0.025000000000000355,B,C
11,2.575,0.02499999999999991,C,D
11,2.7750000000000004,0.02499999999999991,D,E
11,2.975,0.02499999999999991,E,F
11,3.1750000000000003,0.02499999999999991,F,G
11,3.375,0.025000000000000355,G,H
11,3.575,0.02499999999999991,H,I
11,3.775,0.02499999999999991,I,J
11,3.975,0.02499999999999991,J,A
11,4.175,0.025000000000000355,A,B
11,4.375,0.025000000000000355,B,C
11,4.575,0.025000000000000355,C,D
11,4.775,0.025000000000000355,D,E
11,4.9750000000000005,0.024999999999999467,E,F
11,5.175000000000001,0.024999999999999467,F,G
11,5.375,0.025000000000000355,G,H
11,5.575,0.025000000000000355,H,I
11,5.775,0.025000000000000355,I,J
11,5.9750000000000005,0.024999999999999467,J,A
11,6.175000000000001,0.024999999999999467,A,B
11,6.375,0.025000000000000355,B,C
11,6.575,0.025000000000000355,C,D
11,6.775,0.025000000000000355,D,E
11,6.9750000000000005,0.024999999999999467,E,F
11,7.175000000000001,0.024999999999999467,F,G
11,7.375,0.025000000000000355,G,H
11,7.575,0.024999999999999467,H,I
11,7.775,0.025000000000000355,I,J
11,7.975,0.025000000000000355,J,A
11,8.175,0.025000000000000355,A,B
11,8.375,0.025000000000000355,B,C
11,8.575000000000001,0.02499999999999858,C,D
11,8.775,0.025000000000000355,D,E
11,8.975,0.025000000000000355,E,F
11,9.175,0.02499999999999858,F,G
11,9.375,0.025000000000000355,G,H
11,9.575,0.025000000000000355,H,I
11,9.775,0.025000000000000355,I,J
11,9.975,0.025000000000000355,J,A
11,10.175,0.02499999999999858,A,B
11,10.375,0.025000000000000355,B,C
11,10.575,0.025000000000000355,C,D
11,10.775,0.025000000000000355,D,E
11,10.975,0.025000000000000355,E,F
11,11.175,0.02499999999999858,F,G
11,11.375,0.025000000000000355,G,H
11,11.575,0.025000000000000355,H,I
11,11.775,0.025000000000000355,I,J
11,11.975,0.025000000000000355,J,A
11,12.175,0.02499999999999858,A,B
11,12.375,0.025000000000000355,B,C
11,12.575,0.025000000000000355,C,D
11,12.775,0.025000000000000355,D,E
11,12.975,0.025000000000000355,E,F
11,13.175,0.02499999999999858,F,G
11,13.375,0.025000000000000355,G,H
11,13.575,0.025000000000000355,H,I
11,13.775,0.025000000000000355,I,J
11,13.975,0.025000000000000355,J,A
11,14.175,0.02499999999999858,A,B
11,14.375,0.025000000000000355,B,C
