participant,time_point,trans_dur,Source,Target
297,0.175,0.025000000000000022,A,B
297,0.375,0.025000000000000022,B,C
297,0.5750000000000001,0.025000000000000022,C,D
297,0.775,0.025000000000000022,D,E
297,0.975,0.025000000000000022,E,F
297,1.175,0.025000000000000133,F,G
297,1.375,0.02499999999999991,G,H
297,1.5750000000000002,0.02499999999999991,H,I
297,1.775,0.025000000000000133,I,J
297,1.975,0.02499999999999991,J,A
297,2.1750000000000003,0.02499999999999991,A,B
297,2.375,0.025000000000000355,B,C
297,2.575,0.02499999999999991,C,D
297,2.7750000000000004,0.02499999999999991,D,E
297,2.975,0.02499999999999991,E,F
297,3.1750000000000003,0.02499999999999991,F,G
297,3.375,0.025000000000000355,G,H
297,3.575,0.02499999999999991,H,I
297,3.775,0.02499999999999991,I,J
297,3.975,0.02499999999999991,J,A
297,4.175,0.025000000000000355,A,B
297,4.375,0.025000000000000355,B,C
297,4.575,0.025000000000000355,C,D
297,4.775,0.025000000000000355,D,E
297,4.9750000000000005,0.024999999999999467,E,F
297,5.175000000000001,0.024999999999999467,F,G
297,5.375,0.025000000000000355,G,H
297,5.575,0.025000000000000355,H,I
297,5.775,0.025000000000000355,I,J
297,5.9750000000000005,0.024999999999999467,J,A
297,6.175000000000001,0.024999999999999467,A,B
297,6.375,0.025000000000000355,B,C
297,6.575,0.025000000000000355,C,D
297,6.775,0.025000000000000355,D,E
297,6.9750000000000005,0.024999999999999467,E,F
297,7.175000000000001,0.024999999999999467,F,G
297,7.375,0.025000000000000355,G,H
297,7.575,0.024999999999999467,H,I
297,7.775,0.025000000000000355,I,J
297,7.975,0.025000000000000355,J,A
297,8.175,0.025000000000000355,A,B
297,8.375,0.025000000000000355,B,C
297,8.575000000000001,0.02499999999999858,C,D
297,8.775,0.025000000000000355,D,E
297,8.975,0.025000000000000355,E,F
297,9.175,0.02499999999999858,F,G
297,9.375,0.025000000000000355,G,H
297,9.575,0.025000000000000355,H,I
297,9.775,0.025000000000000355,I,J
297,9.975,0.025000000000000355,J,A
297,10.175,0.02499999999999858,A,B
297,10.375,0.025000000000000355,B,C
297,10.575,0.025000000000000355,C,D
297,10.775,0.025000000000000355,D,E
297,10.975,0.025000000000000355,E,F
297,11.175,0.02499999999999858,F,G
297,11.375,0.025000000000000355,G,H
