participant,time_point,trans_dur,Source,Target
200,0.175,0.025000000000000022,A,B
200,0.375,0.025000000000000022,B,C
200,0.5750000000000001,0.025000000000000022,C,D
200,0.775,0.025000000000000022,D,E
200,0.975,0.025000000000000022,E,F
200,1.175,0.025000000000000133,F,G
200,1.375,0.02499999999999991,G,H
200,1.5750000000000002,0.02499999999999991,H,I
200,1.775,0.025000000000000133,I,J
200,1.975,0.02499999999999991,J,A
200,2.1750000000000003,0.02499999999999991,A,B
200,2.375,0.025000000000000355,B,C
200,2.575,0.02499999999999991,C,D
200,2.7750000000000004,0.02499999999999991,D,E
200,2.975,0.02499999999999991,E,F
200,3.1750000000000003,0.02499999999999991,F,G
200,3.375,0.025000000000000355,G,H
200,3.575,0.02499999999999991,H,I
200,3.775,0.02499999999999991,I,J
200,3.975,0.02499999999999991,J,A
200,4.175,0.025000000000000355,A,B
200,4.375,0.025000000000000355,B,C
200,4.575,0.025000000000000355,C,D
200,4.775,0.025000000000000355,D,E
200,4.9750000000000005,0.024999999999999467,E,F
200,5.175000000000001,0.024999999999999467,F,G
200,5.375,0.025000000000000355,G,H
200,5.575,0.025000000000000355,H,I
200,5.775,0.025000000000000355,I,J
200,5.9750000000000005,0.024999999999999467,J,A
200,6.175000000000001,0.024999999999999467,A,B
200,6.375,0.025000000000000355,B,C
200,6.575,0.025000000000000355,C,D
200,6.775,0.025000000000000355,D,E
200,6.9750000000000005,0.024999999999999467,E,F
200,7.175000000000001,0.024999999999999467,F,G
200,7.375,0.025000000000000355,G,H
200,7.575,0.024999999999999467,H,I
200,7.775,0.025000000000000355,I,J
200,7.975,0.025000000000000355,J,A
200,8.175,0.025000000000000355,A,B
200,8.375,0.025000000000000355,B,C
200,8.575000000000001,0.02499999999999858,C,D
200,8.775,0.025000000000000355,D,E
200,8.975,0.025000000000000355,E,F
200,9.175,0.02499999999999858,F,G
200,9.375,0.025000000000000355,G,H
200,9.575,0.025000000000000355,H,I
200,9.775,0.025000000000000355,I,J
200,9.975,0.025000000000000355,J,A
200,10.175,0.02499999999999858,A,B
200,10.375,0.025000000000000355,B,C
200,10.575,0.025000000000000355,C,D
200,10.775,0.025000000000000355,D,E
200,10.975,0.025000000000000355,E,F
200,11.175,0.02499999999999858,F,G
200,11.375,0.025000000000000355,G,H
200,11.575,0.025000000000000355,H,I
200,11.775,0.025000000000000355,I,J
200,11.975,0.025000000000000355,J,A
200,12.175,0.02499999999999858,A,B
200,12.375,0.025000000000000355,B,C
200,12.575,0.025000000000000355,C,D
200,12.775,0.025000000000000355,D,E
200,12.975,0.025000000000000355,E,F
200,13.175,0.02499999999999858,F,G
200,13.375,0.025000000000000355,G,H
200,13.575,0.025000000000000355,H,I
200,13.775,0.025000000000000355,I,J
200,13.975,0.025000000000000355,J,A
200,14.175,0.02499999999999858,A,B
200,14.375,0.025000000000000355,B,C
200,14.575,0.025000000000000355,C,D
200,14.775,0.025000000000000355,D,E
200,14.975,0.025000000000000355,E,F
200,15.175,0.02499999999999858,F,G
200,15.375,0.025000000000000355,G,H
200,15.575,0.025000000000000355,H,I
200,15.775,0.025000000000000355,I,J
200,15.975,0.025000000000000355,J,A
200,16.175,0.02499999999999858,A,B
200,16.375,0.02500000000000213,B,C
200,16.575,0.02500000000000213,C,D
200,16.775000000000002,0.02499999999999858,D,E
200,16.975,0.02499999999999858,E,F
200,17.175,0.02499999999999858,F,G
200,17.375,0.02500000000000213,G,H
200,17.575,0.02500000000000213,H,I
200,17.775000000000002,0.02499999999999858,I,J
200,17.975,0.02499999999999858,J,A
200,18.175,0.02499999999999858,A,B
200,18.375,0.02499999999999858,B,C
200,18.575,0.02500000000000213,C,D
200,18.775,0.02500000000000213,D,E
200,18.975,0.02499999999999858,E,F
200,19.175,0.02500000000000213,F,G
200,19.375,0.02499999999999858,G,H
