participant,time_point,trans_dur,Source,Target
254,0.175,0.025000000000000022,A,B
254,0.375,0.025000000000000022,B,C
254,0.5750000000000001,0.025000000000000022,C,D
254,0.775,0.025000000000000022,D,E
254,0.975,0.025000000000000022,E,F
254,1.175,0.025000000000000133,F,G
254,1.375,0.02499999999999991,G,H
254,1.5750000000000002,0.02499999999999991,H,I
254,1.775,0.025000000000000133,I,J
254,1.975,0.02499999999999991,J,A
254,2.1750000000000003,0.02499999999999991,A,B
254,2.375,0.025000000000000355,B,C
254,2.575,0.02499999999999991,C,D
254,2.7750000000000004,0.02499999999999991,D,E
254,2.975,0.02499999999999991,E,F
254,3.1750000000000003,0.02499999999999991,F,G
254,3.375,0.025000000000000355,G,H
254,3.575,0.02499999999999991,H,I
254,3.775,0.02499999999999991,I,J
254,3.975,0.02499999999999991,J,A
254,4.175,0.025000000000000355,A,B
254,4.375,0.025000000000000355,B,C
254,4.575,0.025000000000000355,C,D
254,4.775,0.025000000000000355,D,E
254,4.9750000000000005,0.024999999999999467,E,F
254,5.175000000000001,0.024999999999999467,F,G
254,5.375,0.025000000000000355,G,H
254,5.575,0.025000000000000355,H,I
254,5.775,0.025000000000000355,I,J
254,5.9750000000000005,0.024999999999999467,J,A
254,6.175000000000001,0.024999999999999467,A,B
254,6.375,0.025000000000000355,B,C
254,6.575,0.025000000000000355,C,D
254,6.775,0.025000000000000355,D,E
254,6.9750000000000005,0.024999999999999467,E,F
254,7.175000000000001,0.024999999999999467,F,G
254,7.375,0.025000000000000355,G,H
254,7.575,0.024999999999999467,H,I
254,7.775,0.025000000000000355,I,J
254,7.975,0.025000000000000355,J,A
254,8.175,0.025000000000000355,A,B
254,8.375,0.025000000000000355,B,C
254,8.575000000000001,0.02499999999999858,C,D
254,8.775,0.025000000000000355,D,E
254,8.975,0.025000000000000355,E,F
254,9.175,0.02499999999999858,F,G
254,9.375,0.025000000000000355,G,H
254,9.575,0.025000000000000355,H,I
254,9.775,0.025000000000000355,I,J
254,9.975,0.025000000000000355,J,A
254,10.175,0.02499999999999858,A,B
254,10.375,0.025000000000000355,B,C
254,10.575,0.025000000000000355,C,D
254,10.775,0.025000000000000355,D,E
254,10.975,0.025000000000000355,E,F
254,11.175,0.02499999999999858,F,G
254,11.375,0.025000000000000355,G,H
254,11.575,0.025000000000000355,H,I
254,11.775,0.025000000000000355,I,J
254,11.975,0.025000000000000355,J,A
254,12.175,0.02499999999999858,A,B
254,12.375,0.025000000000000355,B,C
254,12.575,0.025000000000000355,C,D
254,12.775,0.025000000000000355,D,E
254,12.975,0.025000000000000355,E,F
254,13.175,0.02499999999999858,F,G
254,13.375,0.025000000000000355,G,H
254,13.575,0.025000000000000355,H,I
254,13.775,0.025000000000000355,I,J
254,13.975,0.025000000000000355,J,A
254,14.175,0.02499999999999858,A,B
254,14.375,0.025000000000000355,B,C
254,14.575,0.025000000000000355,C,D
254,14.775,0.025000000000000355,D,E
254,14.975,0.025000000000000355,E,F
254,15.175,0.02499999999999858,F,G
254,15.375,0.025000000000000355,G,H
254,15.575,0.025000000000000355,H,I
254,15.775,0.025000000000000355,I,J
254,15.975,0.025000000000000355,J,A
254,16.175,0.02499999999999858,A,B
254,16.375,0.02500000000000213,B,C
254,16.575,0.02500000000000213,C,D
254,16.775000000000002,0.02499999999999858,D,E
254,16.975,0.02499999999999858,E,F
254,17.175,0.02499999999999858,F,G
254,17.375,0.02500000000000213,G,H
254,17.575,0.02500000000000213,H,I
254,17.775000000000002,0.02499999999999858,I,J
254,17.975,0.02499999999999858,J,A
254,18.175,0.02499999999999858,A,B
254,18.375,0.02499999999999858,B,C
254,18.575,0.02500000000000213,C,D
254,18.775,0.02500000000000213,D,E
254,18.975,0.02499999999999858,E,F
254,19.175,0.02500000000000213,F,G
254,19.375,0.02499999999999858,G,H
254,19.575000000000003,0.02499999999999858,H,I
254,19.775,0.02500000000000213,I,J
254,19.975,0.02499999999999858,J,A
254,20.175,0.02500000000000213,A,B
254,20.375,0.02499999999999858,B,C
254,20.575000000000003,0.02499999999999858,C,D
254,20.775,0.02500000000000213,D,E
254,20.975,0.02499999999999858,E,F
254,21.175,0.02500000000000213,F,G
254,21.375,0.02499999999999858,G,H
254,21.575000000000003,0.02499999999999858,H,I
254,21.775,0.02500000000000213,I,J
254,21.975,0.02499999999999858,J,A
254,22.175,0.02500000000000213,A,B
254,22.375,0.02499999999999858,B,C
254,22.575000000000003,0.02499999999999858,C,D
254,22.775,0.02500000000000213,D,E
254,22.975,0.02499999999999858,E,F
254,23.175,0.02500000000000213,F,G
254,23.375,0.02499999999999858,G,H
254,23.575000000000003,0.02499999999999858,H,I
254,23.775,0.02500000000000213,I,J
254,23.975,0.02499999999999858,J,A
254,24.175,0.02500000000000213,A,B
254,24.375,0.02499999999999858,B,C
254,24.575000000000003,0.02499999999999858,C,D
254,24.775,0.02500000000000213,D,E
254,24.975,0.02499999999999858,E,F
254,25.175,0.02500000000000213,F,G
254,25.375,0.02499999999999858,G,H
254,25.575000000000003,0.02499999999999858,H,I
254,25.775,0.02500000000000213,I,J
