participant,time_point,trans_dur,Source,Target
239,0.175,0.025000000000000022,A,B
239,0.375,0.025000000000000022,B,C
239,0.5750000000000001,0.025000000000000022,C,D
239,0.775,0.025000000000000022,D,E
239,0.975,0.025000000000000022,E,F
239,1.175,0.025000000000000133,F,G
239,1.375,0.02499999999999991,G,H
239,1.5750000000000002,0.02499999999999991,H,I
239,1.775,0.025000000000000133,I,J
239,1.975,0.02499999999999991,J,A
239,2.1750000000000003,0.02499999999999991,A,B
239,2.375,0.025000000000000355,B,C
239,2.575,0.02499999999999991,C,D
239,2.7750000000000004,0.02499999999999991,D,E
239,2.975,0.02499999999999991,E,F
239,3.1750000000000003,0.02499999999999991,F,G
239,3.375,0.025000000000000355,G,H
239,3.575,0.02499999999999991,H,I
239,3.775,0.02499999999999991,I,J
239,3.975,0.02499999999999991,J,A
239,4.175,0.025000000000000355,A,B
239,4.375,0.025000000000000355,B,C
239,4.575,0.025000000000000355,C,D
239,4.775,0.025000000000000355,D,E
239,4.9750000000000005,0.024999999999999467,E,F
239,5.175000000000001,0.024999999999999467,F,G
239,5.375,0.025000000000000355,G,H
239,5.575,0.025000000000000355,H,I
239,5.775,0.025000000000000355,I,J
239,5.9750000000000005,0.024999999999999467,J,A
239,6.175000000000001,0.024999999999999467,A,B
239,6.375,0.025000000000000355,B,C
239,6.575,0.025000000000000355,C,D
239,6.775,0.025000000000000355,D,E
239,6.9750000000000005,0.024999999999999467,E,F
239,7.175000000000001,0.024999999999999467,F,G
239,7.375,0.025000000000000355,G,H
239,7.575,0.024999999999999467,H,I
239,7.775,0.025000000000000355,I,J
239,7.975,0.025000000000000355,J,A
239,8.175,0.025000000000000355,A,B
239,8.375,0.025000000000000355,B,C
239,8.575000000000001,0.02499999999999858,C,D
239,8.775,0.025000000000000355,D,E
239,8.975,0.025000000000000355,E,F
239,9.175,0.02499999999999858,F,G
239,9.375,0.025000000000000355,G,H
239,9.575,0.025000000000000355,H,I
239,9.775,0.025000000000000355,I,J
239,9.975,0.025000000000000355,J,A
239,10.175,0.02499999999999858,A,B
239,10.375,0.025000000000000355,B,C
239,10.575,0.025000000000000355,C,D
239,10.775,0.025000000000000355,D,E
239,10.975,0.025000000000000355,E,F
239,11.175,0.02499999999999858,F,G
239,11.375,0.025000000000000355,G,H
239,11.575,0.025000000000000355,H,I
239,11.775,0.025000000000000355,I,J
239,11.975,0.025000000000000355,J,A
239,12.175,0.02499999999999858,A,B
239,12.375,0.025000000000000355,B,C
239,12.575,0.025000000000000355,C,D
239,12.775,0.025000000000000355,D,E
239,12.975,0.025000000000000355,E,F
239,13.175,0.02499999999999858,F,G
239,13.375,0.025000000000000355,G,H
239,13.575,0.025000000000000355,H,I
239,13.775,0.025000000000000355,I,J
239,13.975,0.025000000000000355,J,A
239,14.175,0.02499999999999858,A,B
239,14.375,0.025000000000000355,B,C
239,14.575,0.025000000000000355,C,D
239,14.775,0.025000000000000355,D,E
239,14.975,0.025000000000000355,E,F
239,15.175,0.02499999999999858,F,G
239,15.375,0.025000000000000355,G,H
239,15.575,0.025000000000000355,H,I
239,15.775,0.025000000000000355,I,J
239,15.975,0.025000000000000355,J,A
239,16.175,0.02499999999999858,A,B
239,16.375,0.02500000000000213,B,C
239,16.575,0.02500000000000213,C,D
239,16.775000000000002,0.02499999999999858,D,E
239,16.975,0.02499999999999858,E,F
239,17.175,0.02499999999999858,F,G
239,17.375,0.02500000000000213,G,H
239,17.575,0.02500000000000213,H,I
239,17.775000000000002,0.02499999999999858,I,J
239,17.975,0.02499999999999858,J,A
239,18.175,0.02499999999999858,A,B
239,18.375,0.02499999999999858,B,C
239,18.575,0.02500000000000213,C,D
239,18.775,0.02500000000000213,D,E
239,18.975,0.02499999999999858,E,F
239,19.175,0.02500000000000213,F,G
239,19.375,0.02499999999999858,G,H
239,19.575000000000003,0.02499999999999858,H,I
239,19.775,0.02500000000000213,I,J
239,19.975,0.02499999999999858,J,A
239,20.175,0.02500000000000213,A,B
239,20.375,0.02499999999999858,B,C
239,20.575000000000003,0.02499999999999858,C,D
239,20.775,0.02500000000000213,D,E
239,20.975,0.02499999999999858,E,F
239,21.175,0.02500000000000213,F,G
239,21.375,0.02499999999999858,G,H
239,21.575000000000003,0.02499999999999858,H,I
239,21.775,0.02500000000000213,I,J
239,21.975,0.02499999999999858,J,A
239,22.175,0.02500000000000213,A,B
239,22.375,0.02499999999999858,B,C
239,22.575000000000003,0.02499999999999858,C,D
239,22.775,0.02500000000000213,D,E
239,22.975,0.02499999999999858,E,F
239,23.175,0.02500000000000213,F,G
239,23.375,0.02499999999999858,G,H
239,23.575000000000003,0.02499999999999858,H,I
239,23.775,0.02500000000000213,I,J
239,23.975,0.02499999999999858,J,A
239,24.175,0.02500000000000213,A,B
239,24.375,0.02499999999999858,B,C
239,24.575000000000003,0.02499999999999858,C,D
239,24.775,0.02500000000000213,D,E
239,24.975,0.02499999999999858,E,F
239,25.175,0.02500000000000213,F,G
239,25.375,0.02499999999999858,G,H
239,25.575000000000003,0.02499999999999858,H,I
239,25.775,0.02500000000000213,I,J
239,25.975,0.02499999999999858,J,A
239,26.175,0.02500000000000213,A,B
239,26.375,0.02499999999999858,B,C
239,26.575000000000003,0.02499999999999858,C,D
239,26.775,0.02500000000000213,D,E
239,26.975,0.02499999999999858,E,F
239,27.175,0.02500000000000213,F,G
239,27.375,0.02499999999999858,G,H
239,27.575000000000003,0.02499999999999858,H,I
239,27.775,0.02500000000000213,I,J
239,27.975,0.02499999999999858,J,A
239,28.175,0.02500000000000213,A,B
239,28.375,0.02499999999999858,B,C
239,28.575000000000003,0.02499999999999858,C,D
239,28.775,0.02500000000000213,D,E
239,28.975,0.02499999999999858,E,F
239,29.175,0.02500000000000213,F,G
239,29.375,0.02499999999999858,G,H
239,29.575000000000003,0.02499999999999858,H,I
239,29.775,0.02500000000000213,I,J
239,29.975,0.02499999999999858,J,A
239,30.175,0.02500000000000213,A,B
239,30.375,0.02499999999999858,B,C
239,30.575000000000003,0.02499999999999858,C,D
239,30.775,0.02500000000000213,D,E
239,30.975,0.02499999999999858,E,F
239,31.175,0.02500000000000213,F,G
239,31.375,0.02499999999999858,G,H
239,31.575000000000003,0.02499999999999858,H,I
239,31.775,0.02500000000000213,I,J
239,31.975,0.02499999999999858,J,A
239,32.175000000000004,0.02499999999999858,A,B
239,32.375,0.02499999999999858,B,C
239,32.575,0.02499999999999858,C,D
239,32.775,0.025000000000005684,D,E
239,32.975,0.02499999999999858,E,F
239,33.175000000000004,0.02499999999999858,F,G
239,33.375,0.02499999999999858,G,H
239,33.575,0.02499999999999858,H,I
239,33.775,0.025000000000005684,I,J
239,33.975,0.02499999999999858,J,A
239,34.175000000000004,0.02499999999999858,A,B
239,34.375,0.02499999999999858,B,C
239,34.575,0.02499999999999858,C,D
239,34.775,0.025000000000005684,D,E
239,34.975,0.02499999999999858,E,F
239,35.175000000000004,0.02499999999999858,F,G
239,35.375,0.02499999999999858,G,H
239,35.575,0.02499999999999858,H,I
239,35.775,0.025000000000005684,I,J
239,35.975,0.02499999999999858,J,A
239,36.175,0.025000000000005684,A,B
239,36.375,0.02499999999999858,B,C
239,36.575,0.02499999999999858,C,D
239,36.775,0.02499999999999858,D,E
239,36.975,0.02499999999999858,E,F
239,37.175,0.025000000000005684,F,G
239,37.375,0.02499999999999858,G,H
239,37.575,0.02499999999999858,H,I
239,37.775,0.02499999999999858,I,J
239,37.975,0.02499999999999858,J,A
239,38.175,0.025000000000005684,A,B
239,38.375,0.025000000000005684,B,C
239,38.575,0.02499999999999858,C,D
239,38.775000000000006,0.024999999999991473,D,E
239,38.975,0.02499999999999858,E,F
239,39.175,0.025000000000005684,F,G
239,39.375,0.025000000000005684,G,H
239,39.575,0.02499999999999858,H,I
239,39.775000000000006,0.024999999999991473,I,J
239,39.975,0.02499999999999858,J,A
239,40.175,0.025000000000005684,A,B
239,40.375,0.025000000000005684,B,C
239,40.575,0.02499999999999858,C,D
239,40.775000000000006,0.024999999999991473,D,E
239,40.975,0.02499999999999858,E,F
239,41.175,0.025000000000005684,F,G
239,41.375,0.025000000000005684,G,H
239,41.575,0.02499999999999858,H,I
239,41.775000000000006,0.024999999999991473,I,J
239,41.975,0.02499999999999858,J,A
239,42.175,0.025000000000005684,A,B
239,42.375,0.025000000000005684,B,C
239,42.575,0.02499999999999858,C,D
239,42.775000000000006,0.024999999999991473,D,E
239,42.975,0.02499999999999858,E,F
239,43.175,0.025000000000005684,F,G
239,43.375,0.025000000000005684,G,H
239,43.575,0.02499999999999858,H,I
239,43.775000000000006,0.024999999999991473,I,J
239,43.975,0.02499999999999858,J,A
239,44.175,0.025000000000005684,A,B
239,44.375,0.025000000000005684,B,C
239,44.575,0.02499999999999858,C,D
239,44.775000000000006,0.024999999999991473,D,E
239,44.975,0.02499999999999858,E,F
239,45.175,0.025000000000005684,F,G
239,45.375,0.025000000000005684,G,H
239,45.575,0.02499999999999858,H,I
239,45.775000000000006,0.024999999999991473,I,J
239,45.975,0.02499999999999858,J,A
239,46.175,0.025000000000005684,A,B
239,46.375,0.025000000000005684,B,C
239,46.575,0.02499999999999858,C,D
239,46.775000000000006,0.024999999999991473,D,E
239,46.975,0.02499999999999858,E,F
239,47.175,0.025000000000005684,F,G
239,47.375,0.025000000000005684,G,H
239,47.575,0.02499999999999858,H,I
239,47.775000000000006,0.024999999999991473,I,J
239,47.975,0.02499999999999858,J,A
239,48.175,0.025000000000005684,A,B
239,48.375,0.025000000000005684,B,C
239,48.575,0.02499999999999858,C,D
239,48.775000000000006,0.024999999999991473,D,E
239,48.975,0.02499999999999858,E,F
239,49.175,0.025000000000005684,F,G
239,49.375,0.025000000000005684,G,H
239,49.575,0.02499999999999858,H,I
239,49.775000000000006,0.024999999999991473,I,J
239,49.975,0.02499999999999858,J,A
239,50.175,0.025000000000005684,A,B
239,50.375,0.025000000000005684,B,C
239,50.575,0.02499999999999858,C,D
239,50.775000000000006,0.024999999999991473,D,E
239,50.975,0.02499999999999858,E,F
239,51.175,0.025000000000005684,F,G
239,51.375,0.025000000000005684,G,H
239,51.575,0.02499999999999858,H,I
239,51.775000000000006,0.024999999999991473,I,J
239,51.975,0.02499999999999858,J,A
239,52.175,0.025000000000005684,A,B
239,52.375,0.025000000000005684,B,C
239,52.575,0.02499999999999858,C,D
239,52.775000000000006,0.024999999999991473,D,E
239,52.975,0.02499999999999858,E,F
239,53.175,0.025000000000005684,F,G
239,53.375,0.025000000000005684,G,H
239,53.575,0.02499999999999858,H,I
239,53.775000000000006,0.024999999999991473,I,J
239,53.975,0.02499999999999858,J,A
239,54.175,0.025000000000005684,A,B
