participant,time_point,trans_dur,Source,Target
141,0.175,0.025000000000000022,A,B
141,0.375,0.025000000000000022,B,C
141,0.5750000000000001,0.025000000000000022,C,D
141,0.775,0.025000000000000022,D,E
141,0.975,0.025000000000000022,E,F
141,1.175,0.025000000000000133,F,G
141,1.375,0.02499999999999991,G,H
141,1.5750000000000002,0.02499999999999991,H,I
141,1.775,0.025000000000000133,I,J
141,1.975,0.02499999999999991,J,A
141,2.1750000000000003,0.02499999999999991,A,B
141,2.375,0.025000000000000355,B,C
141,2.575,0.02499999999999991,C,D
141,2.7750000000000004,0.02499999999999991,D,E
141,2.975,0.02499999999999991,E,F
141,3.1750000000000003,0.02499999999999991,F,G
141,3.375,0.025000000000000355,G,H
141,3.575,0.02499999999999991,H,I
141,3.775,0.02499999999999991,I,J
141,3.975,0.02499999999999991,J,A
141,4.175,0.025000000000000355,A,B
141,4.375,0.025000000000000355,B,C
141,4.575,0.025000000000000355,C,D
141,4.775,0.025000000000000355,D,E
141,4.9750000000000005,0.024999999999999467,E,F
141,5.175000000000001,0.024999999999999467,F,G
141,5.375,0.025000000000000355,G,H
141,5.575,0.025000000000000355,H,I
141,5.775,0.025000000000000355,I,J
141,5.9750000000000005,0.024999999999999467,J,A
141,6.175000000000001,0.024999999999999467,A,B
141,6.375,0.025000000000000355,B,C
141,6.575,0.025000000000000355,C,D
141,6.775,0.025000000000000355,D,E
141,6.9750000000000005,0.024999999999999467,E,F
141,7.175000000000001,0.024999999999999467,F,G
141,7.375,0.025000000000000355,G,H
141,7.575,0.024999999999999467,H,I
141,7.775,0.025000000000000355,I,J
141,7.975,0.025000000000000355,J,A
141,8.175,0.025000000000000355,A,B
141,8.375,0.025000000000000355,B,C
141,8.575000000000001,0.02499999999999858,C,D
141,8.775,0.025000000000000355,D,E
141,8.975,0.025000000000000355,E,F
141,9.175,0.02499999999999858,F,G
141,9.375,0.025000000000000355,G,H
141,9.575,0.025000000000000355,H,I
141,9.775,0.025000000000000355,I,J
141,9.975,0.025000000000000355,J,A
141,10.175,0.02499999999999858,A,B
141,10.375,0.025000000000000355,B,C
141,10.575,0.025000000000000355,C,D
141,10.775,0.025000000000000355,D,E
141,10.975,0.025000000000000355,E,F
141,11.175,0.02499999999999858,F,G
141,11.375,0.025000000000000355,G,H
141,11.575,0.025000000000000355,H,I
141,11.775,0.025000000000000355,I,J
141,11.975,0.025000000000000355,J,A
141,12.175,0.02499999999999858,A,B
141,12.375,0.025000000000000355,B,C
141,12.575,0.025000000000000355,C,D
