participant,time_point,trans_dur,Source,Target
257,0.175,0.025000000000000022,A,B
257,0.375,0.025000000000000022,B,C
257,0.5750000000000001,0.025000000000000022,C,D
257,0.775,0.025000000000000022,D,E
257,0.975,0.025000000000000022,E,F
257,1.175,0.025000000000000133,F,G
257,1.375,0.02499999999999991,G,H
257,1.5750000000000002,0.02499999999999991,H,I
257,1.775,0.025000000000000133,I,J
257,1.975,0.02499999999999991,J,A
257,2.1750000000000003,0.02499999999999991,A,B
257,2.375,0.025000000000000355,B,C
257,2.575,0.02499999999999991,C,D
257,2.7750000000000004,0.02499999999999991,D,E
257,2.975,0.02499999999999991,E,F
257,3.1750000000000003,0.02499999999999991,F,G
257,3.375,0.025000000000000355,G,H
257,3.575,0.02499999999999991,H,I
257,3.775,0.02499999999999991,I,J
257,3.975,0.02499999999999991,J,A
257,4.175,0.025000000000000355,A,B
257,4.375,0.025000000000000355,B,C
257,4.575,0.025000000000000355,C,D
257,4.775,0.025000000000000355,D,E
257,4.9750000000000005,0.024999999999999467,E,F
257,5.175000000000001,0.024999999999999467,F,G
257,5.375,0.025000000000000355,G,H
257,5.575,0.025000000000000355,H,I
257,5.775,0.025000000000000355,I,J
257,5.9750000000000005,0.024999999999999467,J,A
257,6.175000000000001,0.024999999999999467,A,B
257,6.375,0.025000000000000355,B,C
257,6.575,0.025000000000000355,C,D
257,6.775,0.025000000000000355,D,E
257,6.9750000000000005,0.024999999999999467,E,F
257,7.175000000000001,0.024999999999999467,F,G
257,7.375,0.025000000000000355,G,H
257,7.575,0.024999999999999467,H,I
257,7.775,0.025000000000000355,I,J
257,7.975,0.025000000000000355,J,A
257,8.175,0.025000000000000355,A,B
257,8.375,0.025000000000000355,B,C
257,8.575000000000001,0.02499999999999858,C,D
257,8.775,0.025000000000000355,D,E
257,8.975,0.025000000000000355,E,F
257,9.175,0.02499999999999858,F,G
257,9.375,0.025000000000000355,G,H
257,9.575,0.025000000000000355,H,I
257,9.775,0.025000000000000355,I,J
257,9.975,0.025000000000000355,J,A
257,10.175,0.02499999999999858,A,B
257,10.375,0.025000000000000355,B,C
257,10.575,0.025000000000000355,C,D
257,10.775,0.025000000000000355,D,E
257,10.975,0.025000000000000355,E,F
257,11.175,0.02499999999999858,F,G
257,11.375,0.025000000000000355,G,H
257,11.575,0.025000000000000355,H,I
257,11.775,0.025000000000000355,I,J
257,11.975,0.025000000000000355,J,A
257,12.175,0.02499999999999858,A,B
257,12.375,0.025000000000000355,B,C
257,12.575,0.025000000000000355,C,D
257,12.775,0.025000000000000355,D,E
257,12.975,0.025000000000000355,E,F
257,13.175,0.02499999999999858,F,G
257,13.375,0.025000000000000355,G,H
257,13.575,0.025000000000000355,H,I
257,13.775,0.025000000000000355,I,J
257,13.975,0.025000000000000355,J,A
257,14.175,0.02499999999999858,A,B
257,14.375,0.025000000000000355,B,C
257,14.575,0.025000000000000355,C,D
257,14.775,0.025000000000000355,D,E
257,14.975,0.025000000000000355,E,F
257,15.175,0.02499999999999858,F,G
257,15.375,0.025000000000000355,G,H
257,15.575,0.025000000000000355,H,I
257,15.775,0.025000000000000355,I,J
257,15.975,0.025000000000000355,J,A
257,16.175,0.02499999999999858,A,B
257,16.375,0.02500000000000213,B,C
257,16.575,0.02500000000000213,C,D
257,16.775000000000002,0.02499999999999858,D,E
257,16.975,0.02499999999999858,E,F
257,17.175,0.02499999999999858,F,G
257,17.375,0.02500000000000213,G,H
257,17.575,0.02500000000000213,H,I
257,17.775000000000002,0.02499999999999858,I,J
257,17.975,0.02499999999999858,J,A
257,18.175,0.02499999999999858,A,B
257,18.375,0.02499999999999858,B,C
257,18.575,0.02500000000000213,C,D
257,18.775,0.02500000000000213,D,E
257,18.975,0.02499999999999858,E,F
257,19.175,0.02500000000000213,F,G
257,19.375,0.02499999999999858,G,H
257,19.575000000000003,0.02499999999999858,H,I
257,19.775,0.02500000000000213,I,J
257,19.975,0.02499999999999858,J,A
257,20.175,0.02500000000000213,A,B
257,20.375,0.02499999999999858,B,C
257,20.575000000000003,0.02499999999999858,C,D
257,20.775,0.02500000000000213,D,E
257,20.975,0.02499999999999858,E,F
257,21.175,0.02500000000000213,F,G
257,21.375,0.02499999999999858,G,H
257,21.575000000000003,0.02499999999999858,H,I
257,21.775,0.02500000000000213,I,J
257,21.975,0.02499999999999858,J,A
257,22.175,0.02500000000000213,A,B
257,22.375,0.02499999999999858,B,C
257,22.575000000000003,0.02499999999999858,C,D
257,22.775,0.02500000000000213,D,E
257,22.975,0.02499999999999858,E,F
