participant,time_point,trans_dur,Source,Target
279,0.175,0.025000000000000022,A,B
279,0.375,0.025000000000000022,B,C
279,0.5750000000000001,0.025000000000000022,C,D
279,0.775,0.025000000000000022,D,E
279,0.975,0.025000000000000022,E,F
279,1.175,0.025000000000000133,F,G
279,1.375,0.02499999999999991,G,H
279,1.5750000000000002,0.02499999999999991,H,I
279,1.775,0.025000000000000133,I,J
279,1.975,0.02499999999999991,J,A
279,2.1750000000000003,0.02499999999999991,A,B
279,2.375,0.025000000000000355,B,C
279,2.575,0.02499999999999991,C,D
279,2.7750000000000004,0.02499999999999991,D,E
279,2.975,0.02499999999999991,E,F
279,3.1750000000000003,0.02499999999999991,F,G
279,3.375,0.025000000000000355,G,H
279,3.575,0.02499999999999991,H,I
279,3.775,0.02499999999999991,I,J
279,3.975,0.02499999999999991,J,A
279,4.175,0.025000000000000355,A,B
279,4.375,0.025000000000000355,B,C
279,4.575,0.025000000000000355,C,D
279,4.775,0.025000000000000355,D,E
279,4.9750000000000005,0.024999999999999467,E,F
279,5.175000000000001,0.024999999999999467,F,G
279,5.375,0.025000000000000355,G,H
279,5.575,0.025000000000000355,H,I
279,5.775,0.025000000000000355,I,J
279,5.9750000000000005,0.024999999999999467,J,A
279,6.175000000000001,0.024999999999999467,A,B
279,6.375,0.025000000000000355,B,C
279,6.575,0.025000000000000355,C,D
279,6.775,0.025000000000000355,D,E
279,6.9750000000000005,0.024999999999999467,E,F
279,7.175000000000001,0.024999999999999467,F,G
279,7.375,0.025000000000000355,G,H
279,7.575,0.024999999999999467,H,I
279,7.775,0.025000000000000355,I,J
279,7.975,0.025000000000000355,J,A
279,8.175,0.025000000000000355,A,B
279,8.375,0.025000000000000355,B,C
279,8.575000000000001,0.02499999999999858,C,D
279,8.775,0.025000000000000355,D,E
279,8.975,0.025000000000000355,E,F
279,9.175,0.02499999999999858,F,G
279,9.375,0.025000000000000355,G,H
279,9.575,0.025000000000000355,H,I
279,9.775,0.025000000000000355,I,J
279,9.975,0.025000000000000355,J,A
279,10.175,0.02499999999999858,A,B
279,10.375,0.025000000000000355,B,C
279,10.575,0.025000000000000355,C,D
279,10.775,0.025000000000000355,D,E
279,10.975,0.025000000000000355,E,F
279,11.175,0.02499999999999858,F,G
279,11.375,0.025000000000000355,G,H
279,11.575,0.025000000000000355,H,I
279,11.775,0.025000000000000355,I,J
279,11.975,0.025000000000000355,J,A
279,12.175,0.02499999999999858,A,B
