participant,time_point,trans_dur,Source,Target
130,0.175,0.025000000000000022,A,B
130,0.375,0.025000000000000022,B,C
130,0.5750000000000001,0.025000000000000022,C,D
130,0.775,0.025000000000000022,D,E
130,0.975,0.025000000000000022,E,F
130,1.175,0.025000000000000133,F,G
130,1.375,0.02499999999999991,G,H
130,1.5750000000000002,0.02499999999999991,H,I
130,1.775,0.025000000000000133,I,J
130,1.975,0.02499999999999991,J,A
130,2.1750000000000003,0.02499999999999991,A,B
130,2.375,0.025000000000000355,B,C
130,2.575,0.02499999999999991,C,D
130,2.7750000000000004,0.02499999999999991,D,E
130,2.975,0.02499999999999991,E,F
130,3.1750000000000003,0.02499999999999991,F,G
130,3.375,0.025000000000000355,G,H
130,3.575,0.02499999999999991,H,I
130,3.775,0.02499999999999991,I,J
130,3.975,0.02499999999999991,J,A
130,4.175,0.025000000000000355,A,B
130,4.375,0.025000000000000355,B,C
130,4.575,0.025000000000000355,C,D
130,4.775,0.025000000000000355,D,E
130,4.9750000000000005,0.024999999999999467,E,F
130,5.175000000000001,0.024999999999999467,F,G
130,5.375,0.025000000000000355,G,H
130,5.575,0.025000000000000355,H,I
130,5.775,0.025000000000000355,I,J
130,5.9750000000000005,0.024999999999999467,J,A
130,6.175000000000001,0.024999999999999467,A,B
130,6.375,0.025000000000000355,B,C
130,6.575,0.025000000000000355,C,D
130,6.775,0.025000000000000355,D,E
130,6.9750000000000005,0.024999999999999467,E,F
130,7.175000000000001,0.024999999999999467,F,G
130,7.375,0.025000000000000355,G,H
130,7.575,0.024999999999999467,H,I
130,7.775,0.025000000000000355,I,J
130,7.975,0.025000000000000355,J,A
130,8.175,0.025000000000000355,A,B
130,8.375,0.025000000000000355,B,C
130,8.575000000000001,0.02499999999999858,C,D
130,8.775,0.025000000000000355,D,E
130,8.975,0.025000000000000355,E,F
130,9.175,0.02499999999999858,F,G
130,9.375,0.025000000000000355,G,H
130,9.575,0.025000000000000355,H,I
130,9.775,0.025000000000000355,I,J
130,9.975,0.025000000000000355,J,A
130,10.175,0.02499999999999858,A,B
130,10.375,0.025000000000000355,B,C
130,10.575,0.025000000000000355,C,D
130,10.775,0.025000000000000355,D,E
130,10.975,0.025000000000000355,E,F
130,11.175,0.02499999999999858,F,G
130,11.375,0.025000000000000355,G,H
130,11.575,0.025000000000000355,H,I
130,11.775,0.025000000000000355,I,J
130,11.975,0.025000000000000355,J,A
130,12.175,0.02499999999999858,A,B
130,12.375,0.025000000000000355,B,C
130,12.575,0.025000000000000355,C,D
130,12.775,0.025000000000000355,D,E
130,12.975,0.025000000000000355,E,F
130,13.175,0.02499999999999858,F,G
130,13.375,0.025000000000000355,G,H
130,13.575,0.025000000000000355,H,I
130,13.775,0.025000000000000355,I,J
130,13.975,0.025000000000000355,J,A
130,14.175,0.02499999999999858,A,B
130,14.375,0.025000000000000355,B,C
130,14.575,0.025000000000000355,C,D
130,14.775,0.025000000000000355,D,E
130,14.975,0.025000000000000355,E,F
130,15.175,0.02499999999999858,F,G
130,15.375,0.025000000000000355,G,H
130,15.575,0.025000000000000355,H,I
130,15.775,0.025000000000000355,I,J
130,15.975,0.025000000000000355,J,A
130,16.175,0.02499999999999858,A,B
130,16.375,0.02500000000000213,B,C
130,16.575,0.02500000000000213,C,D
130,16.775000000000002,0.02499999999999858,D,E
130,16.975,0.02499999999999858,E,F
130,17.175,0.02499999999999858,F,G
130,17.375,0.02500000000000213,G,H
130,17.575,0.02500000000000213,H,I
130,17.775000000000002,0.02499999999999858,I,J
130,17.975,0.02499999999999858,J,A
130,18.175,0.02499999999999858,A,B
130,18.375,0.02499999999999858,B,C
130,18.575,0.02500000000000213,C,D
130,18.775,0.02500000000000213,D,E
130,18.975,0.02499999999999858,E,F
130,19.175,0.02500000000000213,F,G
130,19.375,0.02499999999999858,G,H
130,19.575000000000003,0.02499999999999858,H,I
130,19.775,0.02500000000000213,I,J
130,19.975,0.02499999999999858,J,A
130,20.175,0.02500000000000213,A,B
130,20.375,0.02499999999999858,B,C
130,20.575000000000003,0.02499999999999858,C,D
130,20.775,0.02500000000000213,D,E
130,20.975,0.02499999999999858,E,F
130,21.175,0.02500000000000213,F,G
130,21.375,0.02499999999999858,G,H
130,21.575000000000003,0.02499999999999858,H,I
130,21.775,0.02500000000000213,I,J
130,21.975,0.02499999999999858,J,A
130,22.175,0.02500000000000213,A,B
130,22.375,0.02499999999999858,B,C
130,22.575000000000003,0.02499999999999858,C,D
130,22.775,0.02500000000000213,D,E
130,22.975,0.02499999999999858,E,F
130,23.175,0.02500000000000213,F,G
130,23.375,0.02499999999999858,G,H
130,23.575000000000003,0.02499999999999858,H,I
130,23.775,0.02500000000000213,I,J
130,23.975,0.02499999999999858,J,A
130,24.175,0.02500000000000213,A,B
130,24.375,0.02499999999999858,B,C
130,24.575000000000003,0.02499999999999858,C,D
130,24.775,0.02500000000000213,D,E
130,24.975,0.02499999999999858,E,F
130,25.175,0.02500000000000213,F,G
130,25.375,0.02499999999999858,G,H
130,25.575000000000003,0.02499999999999858,H,I
130,25.775,0.02500000000000213,I,J
130,25.975,0.02499999999999858,J,A
130,26.175,0.02500000000000213,A,B
130,26.375,0.02499999999999858,B,C
130,26.575000000000003,0.02499999999999858,C,D
130,26.775,0.02500000000000213,D,E
130,26.975,0.02499999999999858,E,F
130,27.175,0.02500000000000213,F,G
130,27.375,0.02499999999999858,G,H
130,27.575000000000003,0.02499999999999858,H,I
130,27.775,0.02500000000000213,I,J
130,27.975,0.02499999999999858,J,A
130,28.175,0.02500000000000213,A,B
130,28.375,0.02499999999999858,B,C
130,28.575000000000003,0.02499999999999858,C,D
130,28.775,0.02500000000000213,D,E
130,28.975,0.02499999999999858,E,F
130,29.175,0.02500000000000213,F,G
130,29.375,0.02499999999999858,G,H
130,29.575000000000003,0.02499999999999858,H,I
130,29.775,0.02500000000000213,I,J
130,29.975,0.02499999999999858,J,A
130,30.175,0.02500000000000213,A,B
130,30.375,0.02499999999999858,B,C
130,30.575000000000003,0.02499999999999858,C,D
130,30.775,0.02500000000000213,D,E
130,30.975,0.02499999999999858,E,F
130,31.175,0.02500000000000213,F,G
130,31.375,0.02499999999999858,G,H
130,31.575000000000003,0.02499999999999858,H,I
130,31.775,0.02500000000000213,I,J
130,31.975,0.02499999999999858,J,A
130,32.175000000000004,0.02499999999999858,A,B
130,32.375,0.02499999999999858,B,C
130,32.575,0.02499999999999858,C,D
130,32.775,0.025000000000005684,D,E
130,32.975,0.02499999999999858,E,F
130,33.175000000000004,0.02499999999999858,F,G
130,33.375,0.02499999999999858,G,H
130,33.575,0.02499999999999858,H,I
130,33.775,0.025000000000005684,I,J
130,33.975,0.02499999999999858,J,A
130,34.175000000000004,0.02499999999999858,A,B
130,34.375,0.02499999999999858,B,C
130,34.575,0.02499999999999858,C,D
130,34.775,0.025000000000005684,D,E
130,34.975,0.02499999999999858,E,F
130,35.175000000000004,0.02499999999999858,F,G
130,35.375,0.02499999999999858,G,H
130,35.575,0.02499999999999858,H,I
130,35.775,0.025000000000005684,I,J
130,35.975,0.02499999999999858,J,A
130,36.175,0.025000000000005684,A,B
130,36.375,0.02499999999999858,B,C
130,36.575,0.02499999999999858,C,D
130,36.775,0.02499999999999858,D,E
130,36.975,0.02499999999999858,E,F
130,37.175,0.025000000000005684,F,G
130,37.375,0.02499999999999858,G,H
130,37.575,0.02499999999999858,H,I
130,37.775,0.02499999999999858,I,J
130,37.975,0.02499999999999858,J,A
130,38.175,0.025000000000005684,A,B
130,38.375,0.025000000000005684,B,C
130,38.575,0.02499999999999858,C,D
130,38.775000000000006,0.024999999999991473,D,E
130,38.975,0.02499999999999858,E,F
130,39.175,0.025000000000005684,F,G
130,39.375,0.025000000000005684,G,H
130,39.575,0.02499999999999858,H,I
130,39.775000000000006,0.024999999999991473,I,J
130,39.975,0.02499999999999858,J,A
130,40.175,0.025000000000005684,A,B
130,40.375,0.025000000000005684,B,C
130,40.575,0.02499999999999858,C,D
130,40.775000000000006,0.024999999999991473,D,E
130,40.975,0.02499999999999858,E,F
130,41.175,0.025000000000005684,F,G
130,41.375,0.025000000000005684,G,H
130,41.575,0.02499999999999858,H,I
130,41.775000000000006,0.024999999999991473,I,J
130,41.975,0.02499999999999858,J,A
130,42.175,0.025000000000005684,A,B
130,42.375,0.025000000000005684,B,C
130,42.575,0.02499999999999858,C,D
130,42.775000000000006,0.024999999999991473,D,E
130,42.975,0.02499999999999858,E,F
130,43.175,0.025000000000005684,F,G
130,43.375,0.025000000000005684,G,H
130,43.575,0.02499999999999858,H,I
130,43.775000000000006,0.024999999999991473,I,J
130,43.975,0.02499999999999858,J,A
130,44.175,0.025000000000005684,A,B
130,44.375,0.025000000000005684,B,C
130,44.575,0.02499999999999858,C,D
130,44.775000000000006,0.024999999999991473,D,E
130,44.975,0.02499999999999858,E,F
130,45.175,0.025000000000005684,F,G
130,45.375,0.025000000000005684,G,H
130,45.575,0.02499999999999858,H,I
130,45.775000000000006,0.024999999999991473,I,J
130,45.975,0.02499999999999858,J,A
130,46.175,0.025000000000005684,A,B
130,46.375,0.025000000000005684,B,C
130,46.575,0.02499999999999858,C,D
130,46.775000000000006,0.024999999999991473,D,E
130,46.975,0.02499999999999858,E,F
130,47.175,0.025000000000005684,F,G
130,47.375,0.025000000000005684,G,H
130,47.575,0.02499999999999858,H,I
130,47.775000000000006,0.024999999999991473,I,J
130,47.975,0.02499999999999858,J,A
130,48.175,0.025000000000005684,A,B
130,48.375,0.025000000000005684,B,C
130,48.575,0.02499999999999858,C,D
130,48.775000000000006,0.024999999999991473,D,E
130,48.975,0.02499999999999858,E,F
130,49.175,0.025000000000005684,F,G
130,49.375,0.025000000000005684,G,H
130,49.575,0.02499999999999858,H,I
130,49.775000000000006,0.024999999999991473,I,J
130,49.975,0.02499999999999858,J,A
130,50.175,0.025000000000005684,A,B
130,50.375,0.025000000000005684,B,C
130,50.575,0.02499999999999858,C,D
130,50.775000000000006,0.024999999999991473,D,E
130,50.975,0.02499999999999858,E,F
130,51.175,0.025000000000005684,F,G
130,51.375,0.025000000000005684,G,H
130,51.575,0.02499999999999858,H,I
130,51.775000000000006,0.024999999999991473,I,J
130,51.975,0.02499999999999858,J,A
130,52.175,0.025000000000005684,A,B
130,52.375,0.025000000000005684,B,C
130,52.575,0.02499999999999858,C,D
130,52.775000000000006,0.024999999999991473,D,E
130,52.975,0.02499999999999858,E,F
130,53.175,0.025000000000005684,F,G
130,53.375,0.025000000000005684,G,H
130,53.575,0.02499999999999858,H,I
130,53.775000000000006,0.024999999999991473,I,J
130,53.975,0.02499999999999858,J,A
130,54.175,0.025000000000005684,A,B
130,54.375,0.025000000000005684,B,C
130,54.575,0.02499999999999858,C,D
130,54.775000000000006,0.024999999999991473,D,E
130,54.975,0.02499999999999858,E,F
130,55.175,0.025000000000005684,F,G
130,55.375,0.025000000000005684,G,H
130,55.575,0.02499999999999858,H,I
130,55.775000000000006,0.024999999999991473,I,J
130,55.975,0.02499999999999858,J,A
130,56.175,0.025000000000005684,A,B
130,56.375,0.025000000000005684,B,C
130,56.575,0.02499999999999858,C,D
130,56.775000000000006,0.024999999999991473,D,E
130,56.975,0.02499999999999858,E,F
130,57.175,0.025000000000005684,F,G
130,57.375,0.025000000000005684,G,H
130,57.575,0.02499999999999858,H,I
130,57.775000000000006,0.024999999999991473,I,J
130,57.975,0.02499999999999858,J,A
130,58.175,0.025000000000005684,A,B
130,58.375,0.025000000000005684,B,C
130,58.575,0.02499999999999858,C,D
130,58.775000000000006,0.024999999999991473,D,E
130,58.975,0.02499999999999858,E,F
130,59.175,0.025000000000005684,F,G
130,59.375,0.025000000000005684,G,H
130,59.575,0.02499999999999858,H,I
130,59.775000000000006,0.024999999999991473,I,J
130,59.975,0.02499999999999858,J,A
130,60.175,0.025000000000005684,A,B
130,60.375,0.025000000000005684,B,C
130,60.575,0.02499999999999858,C,D
130,60.775000000000006,0.024999999999991473,D,E
130,60.975,0.02499999999999858,E,F
130,61.175,0.025000000000005684,F,G
130,61.375,0.025000000000005684,G,H
130,61.575,0.02499999999999858,H,I
130,61.775000000000006,0.024999999999991473,I,J
130,61.975,0.02499999999999858,J,A
130,62.175,0.025000000000005684,A,B
130,62.375,0.025000000000005684,B,C
130,62.575,0.02499999999999858,C,D
130,62.775000000000006,0.024999999999991473,D,E
130,62.975,0.02499999999999858,E,F
130,63.175,0.025000000000005684,F,G
130,63.375,0.025000000000005684,G,H
130,63.575,0.02499999999999858,H,I
130,63.775000000000006,0.024999999999991473,I,J
130,63.975,0.02499999999999858,J,A
130,64.175,0.025000000000005684,A,B
130,64.375,0.025000000000005684,B,C
130,64.575,0.025000000000005684,C,D
130,64.775,0.024999999999991473,D,E
130,64.97500000000001,0.024999999999991473,E,F
130,65.175,0.025000000000005684,F,G
130,65.375,0.025000000000005684,G,H
130,65.575,0.025000000000005684,H,I
130,65.775,0.024999999999991473,I,J
130,65.97500000000001,0.024999999999991473,J,A
130,66.175,0.025000000000005684,A,B
130,66.375,0.025000000000005684,B,C
130,66.575,0.025000000000005684,C,D
130,66.775,0.024999999999991473,D,E
130,66.97500000000001,0.024999999999991473,E,F
130,67.175,0.025000000000005684,F,G
130,67.375,0.025000000000005684,G,H
130,67.575,0.025000000000005684,H,I
130,67.775,0.024999999999991473,I,J
130,67.97500000000001,0.024999999999991473,J,A
130,68.175,0.025000000000005684,A,B
130,68.375,0.025000000000005684,B,C
130,68.575,0.025000000000005684,C,D
130,68.775,0.024999999999991473,D,E
130,68.97500000000001,0.024999999999991473,E,F
130,69.175,0.025000000000005684,F,G
130,69.375,0.025000000000005684,G,H
130,69.575,0.025000000000005684,H,I
130,69.775,0.024999999999991473,I,J
130,69.97500000000001,0.024999999999991473,J,A
130,70.175,0.025000000000005684,A,B
130,70.375,0.025000000000005684,B,C
130,70.575,0.025000000000005684,C,D
130,70.775,0.024999999999991473,D,E
130,70.97500000000001,0.024999999999991473,E,F
130,71.175,0.025000000000005684,F,G
130,71.375,0.025000000000005684,G,H
130,71.575,0.025000000000005684,H,I
130,71.775,0.024999999999991473,I,J
130,71.97500000000001,0.024999999999991473,J,A
130,72.175,0.025000000000005684,A,B
130,72.375,0.025000000000005684,B,C
130,72.575,0.025000000000005684,C,D
130,72.775,0.024999999999991473,D,E
130,72.97500000000001,0.024999999999991473,E,F
130,73.175,0.025000000000005684,F,G
