participant,time_point,trans_dur,Source,Target
112,0.175,0.025000000000000022,A,B
112,0.375,0.025000000000000022,B,C
112,0.5750000000000001,0.025000000000000022,C,D
112,0.775,0.025000000000000022,D,E
112,0.975,0.025000000000000022,E,F
112,1.175,0.025000000000000133,F,G
112,1.375,0.02499999999999991,G,H
112,1.5750000000000002,0.02499999999999991,H,I
112,1.775,0.025000000000000133,I,J
112,1.975,0.02499999999999991,J,A
112,2.1750000000000003,0.02499999999999991,A,B
112,2.375,0.025000000000000355,B,C
112,2.575,0.02499999999999991,C,D
112,2.7750000000000004,0.02499999999999991,D,E
112,2.975,0.02499999999999991,E,F
112,3.1750000000000003,0.02499999999999991,F,G
112,3.375,0.025000000000000355,G,H
112,3.575,0.02499999999999991,H,I
112,3.775,0.02499999999999991,I,J
112,3.975,0.02499999999999991,J,A
112,4.175,0.025000000000000355,A,B
112,4.375,0.025000000000000355,B,C
112,4.575,0.025000000000000355,C,D
112,4.775,0.025000000000000355,D,E
112,4.9750000000000005,0.024999999999999467,E,F
112,5.175000000000001,0.024999999999999467,F,G
112,5.375,0.025000000000000355,G,H
112,5.575,0.025000000000000355,H,I
112,5.775,0.025000000000000355,I,J
112,5.9750000000000005,0.024999999999999467,J,A
112,6.175000000000001,0.024999999999999467,A,B
112,6.375,0.025000000000000355,B,C
112,6.575,0.025000000000000355,C,D
112,6.775,0.025000000000000355,D,E
112,6.9750000000000005,0.024999999999999467,E,F
112,7.175000000000001,0.024999999999999467,F,G
112,7.375,0.025000000000000355,G,H
112,7.575,0.024999999999999467,H,I
112,7.775,0.025000000000000355,I,J
112,7.975,0.025000000000000355,J,A
112,8.175,0.025000000000000355,A,B
112,8.375,0.025000000000000355,B,C
112,8.575000000000001,0.02499999999999858,C,D
112,8.775,0.025000000000000355,D,E
112,8.975,0.025000000000000355,E,F
112,9.175,0.02499999999999858,F,G
112,9.375,0.025000000000000355,G,H
112,9.575,0.025000000000000355,H,I
112,9.775,0.025000000000000355,I,J
112,9.975,0.025000000000000355,J,A
112,10.175,0.02499999999999858,A,B
112,10.375,0.025000000000000355,B,C
112,10.575,0.025000000000000355,C,D
112,10.775,0.025000000000000355,D,E
112,10.975,0.025000000000000355,E,F
112,11.175,0.02499999999999858,F,G
112,11.375,0.025000000000000355,G,H
112,11.575,0.025000000000000355,H,I
112,11.775,0.025000000000000355,I,J
112,11.975,0.025000000000000355,J,A
112,12.175,0.02499999999999858,A,B
112,12.375,0.025000000000000355,B,C
112,12.575,0.025000000000000355,C,D
112,12.775,0.025000000000000355,D,E
112,12.975,0.025000000000000355,E,F
112,13.175,0.02499999999999858,F,G
112,13.375,0.025000000000000355,G,H
112,13.575,0.025000000000000355,H,I
112,13.775,0.025000000000000355,I,J
112,13.975,0.025000000000000355,J,A
112,14.175,0.02499999999999858,A,B
112,14.375,0.025000000000000355,B,C
112,14.575,0.025000000000000355,C,D
112,14.775,0.025000000000000355,D,E
112,14.975,0.025000000000000355,E,F
112,15.175,0.02499999999999858,F,G
112,15.375,0.025000000000000355,G,H
112,15.575,0.025000000000000355,H,I
112,15.775,0.025000000000000355,I,J
112,15.975,0.025000000000000355,J,A
112,16.175,0.02499999999999858,A,B
112,16.375,0.02500000000000213,B,C
112,16.575,0.02500000000000213,C,D
112,16.775000000000002,0.02499999999999858,D,E
112,16.975,0.02499999999999858,E,F
112,17.175,0.02499999999999858,F,G
112,17.375,0.02500000000000213,G,H
112,17.575,0.02500000000000213,H,I
112,17.775000000000002,0.02499999999999858,I,J
112,17.975,0.02499999999999858,J,A
112,18.175,0.02499999999999858,A,B
112,18.375,0.02499999999999858,B,C
112,18.575,0.02500000000000213,C,D
112,18.775,0.02500000000000213,D,E
112,18.975,0.02499999999999858,E,F
112,19.175,0.02500000000000213,F,G
112,19.375,0.02499999999999858,G,H
112,19.575000000000003,0.02499999999999858,H,I
112,19.775,0.02500000000000213,I,J
112,19.975,0.02499999999999858,J,A
112,20.175,0.02500000000000213,A,B
112,20.375,0.02499999999999858,B,C
112,20.575000000000003,0.02499999999999858,C,D
112,20.775,0.02500000000000213,D,E
112,20.975,0.02499999999999858,E,F
112,21.175,0.02500000000000213,F,G
112,21.375,0.02499999999999858,G,H
112,21.575000000000003,0.02499999999999858,H,I
112,21.775,0.02500000000000213,I,J
112,21.975,0.02499999999999858,J,A
112,22.175,0.02500000000000213,A,B
112,22.375,0.02499999999999858,B,C
112,22.575000000000003,0.02499999999999858,C,D
112,22.775,0.02500000000000213,D,E
112,22.975,0.02499999999999858,E,F
112,23.175,0.02500000000000213,F,G
112,23.375,0.02499999999999858,G,H
112,23.575000000000003,0.02499999999999858,H,I
