participant,time_point,trans_dur,Source,Target
93,0.175,0.025000000000000022,A,B
93,0.375,0.025000000000000022,B,C
93,0.5750000000000001,0.025000000000000022,C,D
93,0.775,0.025000000000000022,D,E
93,0.975,0.025000000000000022,E,F
93,1.175,0.025000000000000133,F,G
93,1.375,0.02499999999999991,G,H
93,1.5750000000000002,0.02499999999999991,H,I
93,1.775,0.025000000000000133,I,J
93,1.975,0.02499999999999991,J,A
93,2.1750000000000003,0.02499999999999991,A,B
93,2.375,0.025000000000000355,B,C
93,2.575,0.02499999999999991,C,D
93,2.7750000000000004,0.02499999999999991,D,E
93,2.975,0.02499999999999991,E,F
93,3.1750000000000003,0.02499999999999991,F,G
93,3.375,0.025000000000000355,G,H
93,3.575,0.02499999999999991,H,I
93,3.775,0.02499999999999991,I,J
93,3.975,0.02499999999999991,J,A
93,4.175,0.025000000000000355,A,B
93,4.375,0.025000000000000355,B,C
93,4.575,0.025000000000000355,C,D
93,4.775,0.025000000000000355,D,E
93,4.9750000000000005,0.024999999999999467,E,F
93,5.175000000000001,0.024999999999999467,F,G
93,5.375,0.025000000000000355,G,H
93,5.575,0.025000000000000355,H,I
93,5.775,0.025000000000000355,I,J
93,5.9750000000000005,0.024999999999999467,J,A
93,6.175000000000001,0.024999999999999467,A,B
93,6.375,0.025000000000000355,B,C
93,6.575,0.025000000000000355,C,D
93,6.775,0.025000000000000355,D,E
93,6.9750000000000005,0.024999999999999467,E,F
93,7.175000000000001,0.024999999999999467,F,G
93,7.375,0.025000000000000355,G,H
93,7.575,0.024999999999999467,H,I
93,7.775,0.025000000000000355,I,J
93,7.975,0.025000000000000355,J,A
93,8.175,0.025000000000000355,A,B
93,8.375,0.025000000000000355,B,C
93,8.575000000000001,0.02499999999999858,C,D
93,8.775,0.025000000000000355,D,E
93,8.975,0.025000000000000355,E,F
93,9.175,0.02499999999999858,F,G
93,9.375,0.025000000000000355,G,H
93,9.575,0.025000000000000355,H,I
93,9.775,0.025000000000000355,I,J
93,9.975,0.025000000000000355,J,A
93,10.175,0.02499999999999858,A,B
93,10.375,0.025000000000000355,B,C
93,10.575,0.025000000000000355,C,D
93,10.775,0.025000000000000355,D,E
