participant,time_point,trans_dur,Source,Target
223,0.175,0.025000000000000022,A,B
223,0.375,0.025000000000000022,B,C
223,0.5750000000000001,0.025000000000000022,C,D
223,0.775,0.025000000000000022,D,E
223,0.975,0.025000000000000022,E,F
223,1.175,0.025000000000000133,F,G
223,1.375,0.02499999999999991,G,H
223,1.5750000000000002,0.02499999999999991,H,I
223,1.775,0.025000000000000133,I,J
223,1.975,0.02499999999999991,J,A
223,2.1750000000000003,0.02499999999999991,A,B
223,2.375,0.025000000000000355,B,C
223,2.575,0.02499999999999991,C,D
223,2.7750000000000004,0.02499999999999991,D,E
223,2.975,0.02499999999999991,E,F
223,3.1750000000000003,0.02499999999999991,F,G
223,3.375,0.025000000000000355,G,H
223,3.575,0.02499999999999991,H,I
223,3.775,0.02499999999999991,I,J
223,3.975,0.02499999999999991,J,A
223,4.175,0.025000000000000355,A,B
223,4.375,0.025000000000000355,B,C
223,4.575,0.025000000000000355,C,D
223,4.775,0.025000000000000355,D,E
223,4.9750000000000005,0.024999999999999467,E,F
223,5.175000000000001,0.024999999999999467,F,G
223,5.375,0.025000000000000355,G,H
223,5.575,0.025000000000000355,H,I
223,5.775,0.025000000000000355,I,J
223,5.9750000000000005,0.024999999999999467,J,A
223,6.175000000000001,0.024999999999999467,A,B
223,6.375,0.025000000000000355,B,C
223,6.575,0.025000000000000355,C,D
223,6.775,0.025000000000000355,D,E
223,6.9750000000000005,0.024999999999999467,E,F
223,7.175000000000001,0.024999999999999467,F,G
223,7.375,0.025000000000000355,G,H
223,7.575,0.024999999999999467,H,I
223,7.775,0.025000000000000355,I,J
223,7.975,0.025000000000000355,J,A
223,8.175,0.025000000000000355,A,B
223,8.375,0.025000000000000355,B,C
223,8.575000000000001,0.02499999999999858,C,D
223,8.775,0.025000000000000355,D,E
223,8.975,0.025000000000000355,E,F
223,9.175,0.02499999999999858,F,G
223,9.375,0.025000000000000355,G,H
223,9.575,0.025000000000000355,H,I
223,9.775,0.025000000000000355,I,J
223,9.975,0.025000000000000355,J,A
223,10.175,0.02499999999999858,A,B
223,10.375,0.025000000000000355,B,C
223,10.575,0.025000000000000355,C,D
223,10.775,0.025000000000000355,D,E
223,10.975,0.025000000000000355,E,F
223,11.175,0.02499999999999858,F,G
