participant,time_point,trans_dur,Source,Target
122,0.175,0.025000000000000022,A,B
122,0.375,0.025000000000000022,B,C
122,0.5750000000000001,0.025000000000000022,C,D
122,0.775,0.025000000000000022,D,E
122,0.975,0.025000000000000022,E,F
122,1.175,0.025000000000000133,F,G
122,1.375,0.02499999999999991,G,H
122,1.5750000000000002,0.02499999999999991,H,I
122,1.775,0.025000000000000133,I,J
122,1.975,0.02499999999999991,J,A
122,2.1750000000000003,0.02499999999999991,A,B
122,2.375,0.025000000000000355,B,C
122,2.575,0.02499999999999991,C,D
122,2.7750000000000004,0.02499999999999991,D,E
122,2.975,0.02499999999999991,E,F
122,3.1750000000000003,0.02499999999999991,F,G
122,3.375,0.025000000000000355,G,H
122,3.575,0.02499999999999991,H,I
122,3.775,0.02499999999999991,I,J
122,3.975,0.02499999999999991,J,A
122,4.175,0.025000000000000355,A,B
122,4.375,0.025000000000000355,B,C
122,4.575,0.025000000000000355,C,D
122,4.775,0.025000000000000355,D,E
122,4.9750000000000005,0.024999999999999467,E,F
122,5.175000000000001,0.024999999999999467,F,G
122,5.375,0.025000000000000355,G,H
122,5.575,0.025000000000000355,H,I
122,5.775,0.025000000000000355,I,J
122,5.9750000000000005,0.024999999999999467,J,A
122,6.175000000000001,0.024999999999999467,A,B
122,6.375,0.025000000000000355,B,C
122,6.575,0.025000000000000355,C,D
122,6.775,0.025000000000000355,D,E
122,6.9750000000000005,0.024999999999999467,E,F
122,7.175000000000001,0.024999999999999467,F,G
122,7.375,0.025000000000000355,G,H
122,7.575,0.024999999999999467,H,I
122,7.775,0.025000000000000355,I,J
122,7.975,0.025000000000000355,J,A
122,8.175,0.025000000000000355,A,B
122,8.375,0.025000000000000355,B,C
122,8.575000000000001,0.02499999999999858,C,D
122,8.775,0.025000000000000355,D,E
122,8.975,0.025000000000000355,E,F
122,9.175,0.02499999999999858,F,G
122,9.375,0.025000000000000355,G,H
122,9.575,0.025000000000000355,H,I
122,9.775,0.025000000000000355,I,J
122,9.975,0.025000000000000355,J,A
122,10.175,0.02499999999999858,A,B
122,10.375,0.025000000000000355,B,C
122,10.575,0.025000000000000355,C,D
122,10.775,0.025000000000000355,D,E
122,10.975,0.025000000000000355,E,F
122,11.175,0.02499999999999858,F,G
122,11.375,0.025000000000000355,G,H
122,11.575,0.025000000000000355,H,I
122,11.775,0.025000000000000355,I,J
122,11.975,0.025000000000000355,J,A
122,12.175,0.02499999999999858,A,B
122,12.375,0.025000000000000355,B,C
122,12.575,0.025000000000000355,C,D
122,12.775,0.025000000000000355,D,E
122,12.975,0.025000000000000355,E,F
122,13.175,0.02499999999999858,F,G
122,13.375,0.025000000000000355,G,H
122,13.575,0.025000000000000355,H,I
122,13.775,0.025000000000000355,I,J
122,13.975,0.025000000000000355,J,A
122,14.175,0.02499999999999858,A,B
122,14.375,0.025000000000000355,B,C
122,14.575,0.025000000000000355,C,D
122,14.775,0.025000000000000355,D,E
122,14.975,0.025000000000000355,E,F
122,15.175,0.02499999999999858,F,G
122,15.375,0.025000000000000355,G,H
122,15.575,0.025000000000000355,H,I
122,15.775,0.025000000000000355,I,J
122,15.975,0.025000000000000355,J,A
122,16.175,0.02499999999999858,A,B
122,16.375,0.02500000000000213,B,C
122,16.575,0.02500000000000213,C,D
122,16.775000000000002,0.02499999999999858,D,E
122,16.975,0.02499999999999858,E,F
122,17.175,0.02499999999999858,F,G
122,17.375,0.02500000000000213,G,H
122,17.575,0.02500000000000213,H,I
122,17.775000000000002,0.02499999999999858,I,J
122,17.975,0.02499999999999858,J,A
122,18.175,0.02499999999999858,A,B
122,18.375,0.02499999999999858,B,C
122,18.575,0.02500000000000213,C,D
122,18.775,0.02500000000000213,D,E
122,18.975,0.02499999999999858,E,F
122,19.175,0.02500000000000213,F,G
122,19.375,0.02499999999999858,G,H
122,19.575000000000003,0.02499999999999858,H,I
122,19.775,0.02500000000000213,I,J
122,19.975,0.02499999999999858,J,A
122,20.175,0.02500000000000213,A,B
122,20.375,0.02499999999999858,B,C
122,20.575000000000003,0.02499999999999858,C,D
122,20.775,0.02500000000000213,D,E
122,20.975,0.02499999999999858,E,F
122,21.175,0.02500000000000213,F,G
122,21.375,0.02499999999999858,G,H
122,21.575000000000003,0.02499999999999858,H,I
122,21.775,0.02500000000000213,I,J
122,21.975,0.02499999999999858,J,A
122,22.175,0.02500000000000213,A,B
122,22.375,0.02499999999999858,B,C
122,22.575000000000003,0.02499999999999858,C,D
122,22.775,0.02500000000000213,D,E
122,22.975,0.02499999999999858,E,F
122,23.175,0.02500000000000213,F,G
122,23.375,0.02499999999999858,G,H
122,23.575000000000003,0.02499999999999858,H,I
122,23.775,0.02500000000000213,I,J
122,23.975,0.02499999999999858,J,A
122,24.175,0.02500000000000213,A,B
122,24.375,0.02499999999999858,B,C
122,24.575000000000003,0.02499999999999858,C,D
122,24.775,0.02500000000000213,D,E
122,24.975,0.02499999999999858,E,F
122,25.175,0.02500000000000213,F,G
122,25.375,0.02499999999999858,G,H
122,25.575000000000003,0.02499999999999858,H,I
122,25.775,0.02500000000000213,I,J
122,25.975,0.02499999999999858,J,A
122,26.175,0.02500000000000213,A,B
122,26.375,0.02499999999999858,B,C
122,26.575000000000003,0.02499999999999858,C,D
122,26.775,0.02500000000000213,D,E
122,26.975,0.02499999999999858,E,F
122,27.175,0.02500000000000213,F,G
122,27.375,0.02499999999999858,G,H
122,27.575000000000003,0.02499999999999858,H,I
122,27.775,0.02500000000000213,I,J
122,27.975,0.02499999999999858,J,A
122,28.175,0.02500000000000213,A,B
122,28.375,0.02499999999999858,B,C
122,28.575000000000003,0.02499999999999858,C,D
122,28.775,0.02500000000000213,D,E
122,28.975,0.02499999999999858,E,F
122,29.175,0.02500000000000213,F,G
122,29.375,0.02499999999999858,G,H
122,29.575000000000003,0.02499999999999858,H,I
122,29.775,0.02500000000000213,I,J
122,29.975,0.02499999999999858,J,A
122,30.175,0.02500000000000213,A,B
122,30.375,0.02499999999999858,B,C
122,30.575000000000003,0.02499999999999858,C,D
122,30.775,0.02500000000000213,D,E
122,30.975,0.02499999999999858,E,F
122,31.175,0.02500000000000213,F,G
122,31.375,0.02499999999999858,G,H
122,31.575000000000003,0.02499999999999858,H,I
122,31.775,0.02500000000000213,I,J
122,31.975,0.02499999999999858,J,A
122,32.175000000000004,0.02499999999999858,A,B
122,32.375,0.02499999999999858,B,C
